text	site	step_label	domain	source_file	source_type	el_visible	el_width	el_height	el_x	el_y	el_tag	label	Pattern Category	confidence
GHAR SOAPS	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Glam 21	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
GLAMRS	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Glow Hub	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7909242904676596
GoNari	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Gynocup	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Hasthkar	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Havintha	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Healthy Forever	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.794917474621408
Herbal Mitra	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbs & Pure	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Herbsland	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Hummel	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ikonic me	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
IKONIC PROFESSIONAL	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7251719354367235
Ilena	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Imagic	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Inlief	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
INSIGHT	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
INTIMIFY	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Kaiva	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Kaja	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Kemei	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Khadi Shuddha	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Kisra	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Kiyo Beauty	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7516443336133749
Kozicare	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ktein Cosmetics	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
LA Joliette	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Lakyou Beauty	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7516443336133749
Lamel	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Layerr Shot	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Layerr Wottagirl	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
LICK	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Light up Beauty	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7417591764842395
Lisen	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Little Angel	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
London Girl	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7790907286624437
Love Beauty Planet	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7666017686743991
LYF5STAR	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
MakeMeeBold	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Mancode	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Mantra Herbals	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Mattlook	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Maui Moisture	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Meeoow Club	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7390102509644125
Mepoint	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
MeSkin	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Metabu	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Mila Beaute	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Mildcares	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Minature	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
MIRABELLE COSMETICS KOREA	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Moiz	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Molecular	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Monbair	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Muloha	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Mylo	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
NATURALI	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Nina Dorada	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Nishman	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Nox detox	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Nutrainix Organics	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Odeon	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ombre Bliss	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
ONE on ONE	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6205665749862074
Organic Netra	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
ORGATRE	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OSHEA HERBALS	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ossa	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Oxyglow	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OZiva	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
OZONE	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PALMER'S	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Panash	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PeeBuddy	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Perpaa	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Piink Beauty	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7516443336133749
PINQ POLKA	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PLIX	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PORES Be Pure	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7558727800047096
Prettyme	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Prisa Organics	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PRIVEDA	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PROARTE	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Proven Honest Derma (PHD)	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Pure Origin	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
PURITO	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Purna Gummies	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7460412528219429
Purplle Free Gift	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6767345737361965
Quench Botanics	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
QuikHenna	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
R.O.A Skincare	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Ramsons Perfumes	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Reform Your Skin	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7366174879264459
RiRe	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Rock on	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.6487195114732821
Roopayur	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Rosa	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Rosy Cozy	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Sesa	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
SEVEN SEAS	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7603116221892303
Sheopals	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
SHILLS PROFESSIONAL	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7251719354367235
SHRYOAN	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Slouq	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Soku	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
SOTRUE	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
SPRING H2O FRANCE	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7331557923141225
Staze	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Sugar	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Taupe	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Tedibar	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Teen Teen Cosmetics	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
Tenzero	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
The Bare Bar	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7825841157769645
The Derma co.	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7776356524448411
THE LOVE CO	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7843800464781182
The Mad Nose	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7986280862505496
The Moms Co	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7776356524448411
The Organic Forest	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7825841157769645
TINT Cosmetics	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
TRESemme	Purplle	landing	indian	step01_landing_20260812_203007.json	json_element	False	0.0	0.0	0.0	0.0	A	0	Not Dark Pattern	0.7696432425036468
